id,total_incoming_val,total_outgoing_val,trans_count,is_fraud_node,node_type,avg_trans_val
C2088358409,0.0,220712.78,1.0,0,User,220712.78
C944561107,0.0,117299.21,1.0,0,User,117299.21
C1674819443,0.0,103741.84,1.0,0,User,103741.84
C539127069,0.0,2081571.25,1.0,0,User,2081571.25
C1927905947,0.0,139262.47,1.0,0,User,139262.47
C680520764,0.0,274125.67,1.0,0,User,274125.67
C312513865,0.0,105345.35,1.0,0,User,105345.35
C885696457,0.0,493910.95,1.0,0,User,493910.95
C963389423,0.0,304215.91,1.0,0,User,304215.91
C1356106239,0.0,119045.15,1.0,0,User,119045.15
C106531078,10000000.0,0.0,1.0,1,Mule,10000000.0
C206316722,2652250.77,0.0,9.0,1,Mule,294694.53
C884327415,0.0,564026.76,1.0,0,User,564026.76
C276581984,0.0,438648.42,1.0,0,User,438648.42
C375452086,0.0,654.17,1.0,0,User,654.17
C1481029156,0.0,135456.92,1.0,0,User,135456.92
C990043977,0.0,109196.22,1.0,0,User,109196.22
C906238383,0.0,164729.4,1.0,0,User,164729.4
C462692673,0.0,482117.81,1.0,0,User,482117.81
C167602159,0.0,37979.63,1.0,0,User,37979.63
C1729268548,0.0,10000000.0,1.0,1,Mule,10000000.0
C1978680369,0.0,273314.76,1.0,0,User,273314.76
C495986186,0.0,392385.6,1.0,0,User,392385.6
C2133088178,9680127.4,0.0,17.0,1,Mule,569419.2588235295
C1911832895,0.0,97786.19,1.0,0,User,97786.19
C870096154,0.0,632149.56,1.0,0,User,632149.56
C927898109,0.0,436317.49,1.0,1,Mule,436317.49
C1716291031,0.0,331506.42,1.0,0,User,331506.42
C205918909,0.0,216843.47,1.0,0,User,216843.47
C199548894,0.0,368970.84,1.0,0,User,368970.84
C744316850,0.0,1282971.57,1.0,1,Mule,1282971.57
C9830229386,483023.9275481704,471060.153473354,2.0,1,Mule,477042.0405107622
C985050615,0.0,561.24,1.0,0,User,561.24
C431054678,0.0,596127.11,1.0,1,Mule,596127.11
C138482312,0.0,10000000.0,1.0,1,Mule,10000000.0
C1310257960,0.0,53286.21,1.0,0,User,53286.21
C4850324,0.0,5556.31,1.0,0,User,5556.31
C306696323,0.0,239861.03,1.0,0,User,239861.03
C1938217495,0.0,107633.86,1.0,0,User,107633.86
C1500243757,0.0,118869.24,1.0,0,User,118869.24
C1977091211,0.0,230155.51,1.0,0,User,230155.51
C1458784349,0.0,123069.88,1.0,0,User,123069.88
C1934440368,0.0,99344.44,1.0,0,User,99344.44
C1588541391,8851.38,0.0,1.0,1,Mule,8851.38
C1999371595,0.0,179920.33,1.0,0,User,179920.33
C1655602731,147186.94,0.0,1.0,1,Mule,147186.94
C1183370693,0.0,173730.71,1.0,0,User,173730.71
C398595800,0.0,103156.75,1.0,0,User,103156.75
C1403672406,0.0,1001692.85,1.0,0,User,1001692.85
C973223537,0.0,28885.65,1.0,0,User,28885.65
C965480009,0.0,147828.38,1.0,0,User,147828.38
C105322240,0.0,1842.21,1.0,0,User,1842.21
C872903051,0.0,8455.71,1.0,0,User,8455.71
C1805423931,2326826.45,0.0,7.0,1,Mule,332403.7785714286
C1363458668,0.0,181349.5,1.0,0,User,181349.5
C1773103379,0.0,206437.88,1.0,0,User,206437.88
C67042356,0.0,381940.29,1.0,0,User,381940.29
C1570042752,1001242.02,0.0,5.0,1,Mule,200248.404
C1691966570,0.0,8717.85,1.0,0,User,8717.85
C1881768121,0.0,20745.44,1.0,0,User,20745.44
C770353571,0.0,5618179.9,1.0,1,Mule,5618179.9
C1440530558,0.0,684363.2,1.0,0,User,684363.2
C261559580,0.0,59136.78,1.0,0,User,59136.78
C1567488300,0.0,32917.48,1.0,0,User,32917.48
C488138924,0.0,73044.29,1.0,0,User,73044.29
C1502527600,0.0,610795.06,1.0,0,User,610795.06
C1356666800,38513.19,0.0,1.0,1,Mule,38513.19
C1602197866,0.0,85996.08,1.0,0,User,85996.08
C271510341,0.0,154831.01,1.0,0,User,154831.01
C1011506599,2331777.94,0.0,1.0,1,Mule,2331777.94
C1803172434,0.0,60826.66,1.0,0,User,60826.66
C231322789,0.0,1152538.9,1.0,1,Mule,1152538.9
C1449641023,0.0,51360.33,1.0,0,User,51360.33
C1335637774,3959330.5,0.0,22.0,1,Mule,179969.56818181818
C720496016,0.0,17326.07,1.0,0,User,17326.07
C1531072167,0.0,80800.21,1.0,1,Mule,80800.21
C1267925458,0.0,169592.09,1.0,0,User,169592.09
C1371968077,0.0,506923.53,1.0,1,Mule,506923.53
C2132741249,8719202.469999999,0.0,15.0,1,Mule,581280.1646666665
C464279330,0.0,247611.1,1.0,0,User,247611.1
C374831405,0.0,216672.64,1.0,0,User,216672.64
C1738941096,0.0,190167.34,1.0,0,User,190167.34
C466300440,0.0,160647.32,1.0,0,User,160647.32
C1409592985,0.0,1085637.56,1.0,1,Mule,1085637.56
C1741494580,0.0,600722.15,1.0,1,Mule,600722.15
C1214319593,0.0,390551.12,1.0,0,User,390551.12
C2066485609,0.0,581872.47,1.0,0,User,581872.47
C1414061418,0.0,8594499.99,1.0,1,Mule,8594499.99
C175114602,0.0,34697.95,1.0,0,User,34697.95
C352396344,0.0,100510.51,1.0,0,User,100510.51
C1497817548,0.0,232002.04,1.0,0,User,232002.04
C529504985,0.0,463325.27,1.0,0,User,463325.27
C1613524189,10274507.57,0.0,34.0,1,Mule,302191.3991176471
C1678225992,157049.36000000002,0.0,2.0,1,Mule,78524.68000000001
C9719670214,653236.6771576694,644243.2924627243,2.0,1,Mule,648739.9848101968
C156455131,0.0,737088.51,1.0,0,User,737088.51
C553132050,0.0,172566.47,1.0,0,User,172566.47
C117423453,0.0,471337.16,1.0,0,User,471337.16
C1160767019,0.0,141415.44,1.0,0,User,141415.44
C1068081772,0.0,20243.24,1.0,1,Mule,20243.24
C1398212578,0.0,47810.53,1.0,0,User,47810.53
C770788058,0.0,27336.71,1.0,0,User,27336.71
C172426650,0.0,45116.24,1.0,1,Mule,45116.24
C730584116,0.0,225132.7,1.0,0,User,225132.7
C704942466,0.0,138611.25,1.0,0,User,138611.25
C276659992,0.0,286543.8,1.0,0,User,286543.8
C1765119291,0.0,322113.91,1.0,1,Mule,322113.91
C1440068099,1695431.17,0.0,3.0,1,Mule,565143.7233333333
C1718437726,0.0,76558.63,1.0,0,User,76558.63
C1890340676,0.0,15352.12,1.0,0,User,15352.12
C1919182966,0.0,380913.9,1.0,0,User,380913.9
C1794497790,0.0,206815.0,1.0,0,User,206815.0
C387813313,0.0,334452.09,1.0,0,User,334452.09
C2024067426,38920.13,0.0,2.0,1,Mule,19460.065
C1198943087,0.0,308136.3,1.0,0,User,308136.3
C262165422,0.0,40458.0,1.0,1,Mule,40458.0
C636120062,0.0,125950.46,1.0,0,User,125950.46
C1506865627,0.0,25698.57,1.0,0,User,25698.57
C863787360,0.0,2651994.1,1.0,1,Mule,2651994.1
C361092188,0.0,153410.89,1.0,0,User,153410.89
C842947285,0.0,109439.99,1.0,0,User,109439.99
C347796427,427373.65,0.0,1.0,1,Mule,427373.65
C2145772728,0.0,47968.08,1.0,0,User,47968.08
C56357749,0.0,820294.39,1.0,0,User,820294.39
C1993068523,0.0,80168.37,1.0,0,User,80168.37
C1549828854,2997.0,0.0,1.0,0,User,2997.0
C256598775,0.0,36452.05,1.0,0,User,36452.05
C549750970,0.0,55888.65,1.0,0,User,55888.65
C1575584182,597806.2,0.0,1.0,1,Mule,597806.2
C1268692531,0.0,311470.9,1.0,0,User,311470.9
C384215926,0.0,84319.14,1.0,0,User,84319.14
C591878976,0.0,162779.45,1.0,0,User,162779.45
C9635466762,279696.0,268079.8498580007,2.0,1,Mule,273887.9249290003
C28830193,1005346.72,0.0,1.0,1,Mule,1005346.72
C1988965019,0.0,21725.05,1.0,0,User,21725.05
C1684585857,0.0,39247.74,1.0,1,Mule,39247.74
C1809226364,0.0,608348.11,1.0,0,User,608348.11
C749744463,0.0,239465.15,1.0,0,User,239465.15
C1489685700,0.0,14206.82,1.0,1,Mule,14206.82
C881927745,49492.39,0.0,1.0,1,Mule,49492.39
C606693321,0.0,120168.26,1.0,0,User,120168.26
C1691048523,0.0,404422.56,1.0,0,User,404422.56
C479386833,0.0,1438104.2,1.0,0,User,1438104.2
C1540865866,0.0,268384.23,1.0,0,User,268384.23
C1118456791,556046.25,0.0,4.0,1,Mule,139011.5625
C550781139,0.0,66550.0,1.0,1,Mule,66550.0
C47875245,0.0,441062.75,1.0,0,User,441062.75
C130301961,0.0,2277862.67,1.0,1,Mule,2277862.67
C34310706,0.0,7109453.78,1.0,1,Mule,7109453.78
C840490360,0.0,101159.23,1.0,0,User,101159.23
C804415471,0.0,290939.8,1.0,0,User,290939.8
C1484662068,0.0,134324.85,1.0,0,User,134324.85
C1294885761,0.0,211206.33,1.0,0,User,211206.33
C1412203774,4667278.28,0.0,18.0,1,Mule,259293.2377777778
C1221985222,0.0,252667.75,1.0,1,Mule,252667.75
C139488482,0.0,48724.65,1.0,0,User,48724.65
C47946744,0.0,9483.44,1.0,0,User,9483.44
C2134101004,1097309.24,0.0,1.0,1,Mule,1097309.24
C1135270995,0.0,12520.39,1.0,0,User,12520.39
C813125295,0.0,157937.19,1.0,0,User,157937.19
C499193602,2054631.55,0.0,1.0,1,Mule,2054631.55
C868231623,0.0,972352.81,1.0,0,User,972352.81
C708298285,0.0,799797.88,1.0,1,Mule,799797.88
C872948202,0.0,48479.89,1.0,0,User,48479.89
C1348738279,0.0,39223.26,1.0,0,User,39223.26
C236406843,0.0,124102.44,1.0,0,User,124102.44
C921477018,0.0,346499.67,1.0,0,User,346499.67
C1779982812,0.0,30660.69,1.0,0,User,30660.69
C86523774,0.0,777448.03,1.0,1,Mule,777448.03
C1948562920,0.0,169008.31,1.0,0,User,169008.31
C1507357028,428174.7,0.0,1.0,1,Mule,428174.7
C1552718747,0.0,188986.63,1.0,0,User,188986.63
C455993659,0.0,437964.72,1.0,0,User,437964.72
C1079207035,0.0,143937.69,1.0,0,User,143937.69
C1591981184,0.0,53325.6,1.0,1,Mule,53325.6
C1063800388,0.0,321063.94,1.0,0,User,321063.94
C1574306546,0.0,500796.06,1.0,0,User,500796.06
C2093303821,4924247.2,0.0,2.0,1,Mule,2462123.6
C1031240040,0.0,13317.24,1.0,0,User,13317.24
C1888967333,0.0,643052.88,1.0,1,Mule,643052.88
C504790317,0.0,91369.4,1.0,0,User,91369.4
C150547094,0.0,3275.33,1.0,1,Mule,3275.33
C70010534,0.0,353477.69,1.0,0,User,353477.69
C724618447,0.0,45340.58,1.0,0,User,45340.58
C488263608,0.0,1231309.64,1.0,1,Mule,1231309.64
C762840051,0.0,39165.85,1.0,0,User,39165.85
C126333533,0.0,1595434.04,1.0,0,User,1595434.04
C653031737,0.0,163296.57,1.0,0,User,163296.57
C1961735566,0.0,207082.76,1.0,0,User,207082.76
C261232928,0.0,244729.56,1.0,0,User,244729.56
C231610036,0.0,110868.81,1.0,0,User,110868.81
C381361852,0.0,1244224.16,1.0,1,Mule,1244224.16
C1937075668,0.0,301993.22,1.0,0,User,301993.22
C1130420026,0.0,103767.22,1.0,0,User,103767.22
C212383456,0.0,277754.33,1.0,0,User,277754.33
C47005930,0.0,620791.47,1.0,1,Mule,620791.47
C903900534,0.0,59538.35,1.0,0,User,59538.35
C84262315,0.0,437331.82,1.0,0,User,437331.82
C781239780,0.0,77846.41,1.0,0,User,77846.41
C969867996,0.0,120568.03,1.0,0,User,120568.03
C538038319,254947.37,0.0,1.0,1,Mule,254947.37
C1635737520,0.0,317523.39,1.0,0,User,317523.39
C1587348089,0.0,55156.21,1.0,0,User,55156.21
C1304588304,0.0,90589.73,1.0,0,User,90589.73
C2025262313,7269643.85,0.0,3.0,1,Mule,2423214.6166666667
C1163120768,0.0,79793.58,1.0,0,User,79793.58
C884857756,3085336.66,0.0,1.0,1,Mule,3085336.66
C1243850358,0.0,960807.36,1.0,0,User,960807.36
C946605831,0.0,160186.79,1.0,1,Mule,160186.79
C2110090279,5378241.97,0.0,12.0,1,Mule,448186.8308333333
C552287084,0.0,428066.01,1.0,0,User,428066.01
C809281845,0.0,49052.57,1.0,0,User,49052.57
C519152863,0.0,264058.41,1.0,1,Mule,264058.41
C1455944118,597768.1948123439,568861.9211812345,2.0,1,Mule,583315.0579967892
C1464615322,50820.71,0.0,1.0,1,Mule,50820.71
C966273385,0.0,304322.25,1.0,0,User,304322.25
C632771272,0.0,61554.39,1.0,0,User,61554.39
C895671697,0.0,147949.37,1.0,0,User,147949.37
C307461623,0.0,142626.86,1.0,0,User,142626.86
C935235663,0.0,34921.57,1.0,0,User,34921.57
C633492352,0.0,536962.17,1.0,0,User,536962.17
C803181313,10435656.03,0.0,3.0,1,Mule,3478552.01
C1085764192,0.0,228379.26,1.0,0,User,228379.26
C599212256,0.0,5175876.53,1.0,1,Mule,5175876.53
C486067375,0.0,130543.63,1.0,0,User,130543.63
C682073854,0.0,152924.02,1.0,0,User,152924.02
C786060499,1303543.6,0.0,1.0,1,Mule,1303543.6
C1105700111,0.0,9217.19,1.0,1,Mule,9217.19
C4010767982,0.0,731322.0,1.0,1,Mule,731322.0
C482850122,0.0,251199.91,1.0,1,Mule,251199.91
C531780975,0.0,10000000.0,1.0,1,Mule,10000000.0
C590320519,0.0,1534339.03,1.0,0,User,1534339.03
C1567764028,558050.49,0.0,1.0,1,Mule,558050.49
C355685196,0.0,18505.77,1.0,0,User,18505.77
C1007954252,0.0,77418.17,1.0,0,User,77418.17
C76436222,0.0,46747.07,1.0,0,User,46747.07
C486822956,9639524.7,0.0,1.0,1,Mule,9639524.7
C1895268441,0.0,144736.01,1.0,0,User,144736.01
C576971543,0.0,183692.52,1.0,0,User,183692.52
C1773502037,0.0,33970.34,1.0,0,User,33970.34
C1486543900,0.0,46988.35,1.0,0,User,46988.35
C1807241476,0.0,136369.77,1.0,0,User,136369.77
C1500315126,0.0,267.91,1.0,0,User,267.91
C786298819,0.0,727792.98,1.0,1,Mule,727792.98
C378273768,0.0,140053.8,1.0,0,User,140053.8
C15604746,0.0,378919.35,1.0,0,User,378919.35
C964592563,0.0,445003.11,1.0,0,User,445003.11
C879140343,0.0,96709.95,1.0,0,User,96709.95
C1553612776,0.0,556502.17,1.0,0,User,556502.17
C822388384,0.0,343982.43,1.0,0,User,343982.43
C2035866398,0.0,786326.13,1.0,0,User,786326.13
C173791056,0.0,141459.77,1.0,0,User,141459.77
C1649472875,0.0,4270.17,1.0,0,User,4270.17
C589401978,0.0,133798.37,1.0,0,User,133798.37
C387585754,0.0,634911.47,1.0,1,Mule,634911.47
C1542425969,0.0,23788.52,1.0,0,User,23788.52
C933941946,120598.96,0.0,1.0,1,Mule,120598.96
C1969636614,0.0,320249.11,1.0,0,User,320249.11
C2066055868,0.0,134905.71,1.0,0,User,134905.71
C77719276,0.0,115631.05,1.0,0,User,115631.05
C1539163115,0.0,50523.78,1.0,1,Mule,50523.78
C2093967426,6686704.74,0.0,18.0,1,Mule,371483.5966666667
C1503551135,0.0,1026561.41,1.0,0,User,1026561.41
C1419927986,0.0,206056.84,1.0,0,User,206056.84
C6300389165,714572.6961742331,703914.3391575047,3.0,1,Mule,472829.0117772459
C1748399413,0.0,335890.67,1.0,0,User,335890.67
C1494546290,0.0,159847.4,1.0,0,User,159847.4
C635388534,0.0,4602636.68,1.0,1,Mule,4602636.68
C5888537485,253335.0,246092.2696057621,2.0,1,Mule,249713.63480288105
C1849389849,228803.98,0.0,1.0,1,Mule,228803.98
C530084891,0.0,473591.17,1.0,0,User,473591.17
C1307898785,0.0,410443.03,1.0,0,User,410443.03
C1218835324,0.0,625501.75,1.0,0,User,625501.75
C281930322,0.0,36267.62,1.0,1,Mule,36267.62
C148654955,0.0,223279.06,1.0,0,User,223279.06
C211857235,0.0,803069.16,1.0,0,User,803069.16
C435125259,0.0,215946.12,1.0,0,User,215946.12
C37554971,0.0,128494.5,1.0,0,User,128494.5
C997122049,1151175.78,0.0,5.0,1,Mule,230235.15600000002
C678001327,0.0,1679541.42,1.0,0,User,1679541.42
C1606237873,0.0,195354.69,1.0,0,User,195354.69
C1910717400,0.0,117537.29,1.0,0,User,117537.29
C978506140,0.0,143277.81,1.0,0,User,143277.81
C487089670,136024.77,0.0,1.0,0,User,136024.77
C914888118,0.0,34961.21,1.0,0,User,34961.21
C1908096510,0.0,175704.13,1.0,0,User,175704.13
C1459370481,0.0,152642.66,1.0,0,User,152642.66
C18201046,0.0,56335.74,1.0,0,User,56335.74
C1429666986,0.0,459629.41,1.0,0,User,459629.41
C1963065253,0.0,68647.58,1.0,0,User,68647.58
C1464116077,0.0,406594.98,1.0,0,User,406594.98
C350065984,0.0,123227.94,1.0,0,User,123227.94
C1745741148,1888752.23,0.0,5.0,1,Mule,377750.446
C38867883,0.0,225182.49,1.0,0,User,225182.49
C504531484,0.0,22914.16,1.0,0,User,22914.16
C1736938253,0.0,45478.71,1.0,0,User,45478.71
C1114925055,0.0,176834.44,1.0,0,User,176834.44
C979594589,2704979.95,0.0,10.0,1,Mule,270497.995
C1369141272,0.0,1703641.97,1.0,0,User,1703641.97
C1627708376,0.0,83434.45,1.0,0,User,83434.45
C1336530654,0.0,345225.37,1.0,0,User,345225.37
C1264435173,0.0,546442.01,1.0,0,User,546442.01
C1466002747,0.0,74663.15,1.0,0,User,74663.15
C2059765449,0.0,525727.02,1.0,0,User,525727.02
C1950153528,0.0,219275.19,1.0,1,Mule,219275.19
C1389553281,0.0,881187.51,1.0,1,Mule,881187.51
C1353884783,0.0,558782.97,1.0,0,User,558782.97
C1439019861,0.0,267365.18,1.0,0,User,267365.18
C1122738410,0.0,10000000.0,1.0,1,Mule,10000000.0
C762363311,0.0,1034859.06,1.0,0,User,1034859.06
C2051063989,0.0,85847.8,1.0,0,User,85847.8
C1671922232,0.0,348055.47,1.0,1,Mule,348055.47
C517122648,0.0,93083.27,1.0,1,Mule,93083.27
C9401291570,238418.0460644947,228096.05749379875,3.0,1,Mule,155504.7011860978
C1952768086,0.0,163103.12,1.0,0,User,163103.12
C117036526,0.0,120446.19,1.0,0,User,120446.19
C942265578,0.0,171757.78,1.0,0,User,171757.78
C4747732117,392117.18469873484,388878.3089336413,3.0,1,Mule,260331.83121079206
C1375468947,0.0,97658.7,1.0,0,User,97658.7
C772825084,0.0,53611.08,1.0,0,User,53611.08
C2021579766,14284621.5,0.0,34.0,1,Mule,420135.92647058825
C647511366,0.0,121366.09,1.0,0,User,121366.09
C738895673,0.0,249762.2,1.0,0,User,249762.2
C954060464,0.0,81257.48,1.0,0,User,81257.48
C7847829249,808908.1706545727,798569.4380545482,2.0,1,Mule,803738.8043545604
C6459560111,699705.3823652721,678721.5460269392,2.0,1,Mule,689213.4641961057
C1499229913,0.0,315727.82,1.0,0,User,315727.82
C675047903,0.0,17604.75,1.0,0,User,17604.75
C412977644,5648148.53,0.0,3.0,1,Mule,1882716.1766666668
C1009747499,7793080.65,0.0,7.0,1,Mule,1113297.2357142859
C1479418663,0.0,256556.98,1.0,1,Mule,256556.98
C1528707542,0.0,22124.43,1.0,0,User,22124.43
C1762602287,0.0,220590.63,1.0,0,User,220590.63
C1991776562,0.0,2613509.29,1.0,0,User,2613509.29
C766575385,0.0,153464.76,1.0,0,User,153464.76
C488130624,0.0,87183.84,1.0,0,User,87183.84
C1750407032,0.0,210788.38,1.0,0,User,210788.38
C276457586,0.0,93253.25,1.0,1,Mule,93253.25
C864692285,0.0,99581.47,1.0,0,User,99581.47
C6549856035,644528.8876330997,629680.7929720127,2.0,1,Mule,637104.8403025562
C2044463523,0.0,413469.52,1.0,0,User,413469.52
C7341992051,53441.64582244394,52811.48638900383,2.0,1,Mule,53126.56610572389
C2039067555,0.0,311849.37,1.0,0,User,311849.37
C1953794264,705683.5566161538,700856.425113162,3.0,1,Mule,468846.6605764386
C1386539934,0.0,53043.16,1.0,0,User,53043.16
C428343058,0.0,655676.97,1.0,1,Mule,655676.97
C837305312,0.0,1636403.22,1.0,1,Mule,1636403.22
C985192953,0.0,881187.51,1.0,1,Mule,881187.51
C6718933837,544590.9180403019,518146.9212699496,3.0,1,Mule,354245.94643675047
C1109509769,0.0,175297.69,1.0,0,User,175297.69
C276557766,0.0,278671.46,1.0,0,User,278671.46
C1050859310,185488.23,0.0,1.0,1,Mule,185488.23
C944712989,0.0,521716.12,1.0,0,User,521716.12
C1314880146,0.0,157730.22,1.0,0,User,157730.22
C35071032,0.0,77010.87,1.0,0,User,77010.87
C606408866,0.0,2554662.97,1.0,1,Mule,2554662.97
C9442526754,582875.7968108951,0.0,1.0,1,Mule,582875.7968108951
C1954906518,258348.04,0.0,3.0,1,Mule,86116.01333333334
C1876927917,0.0,250211.98,1.0,0,User,250211.98
C980304036,0.0,45376.23,1.0,0,User,45376.23
C1696816111,0.0,503420.67,1.0,1,Mule,503420.67
C216678269,0.0,96005.14,1.0,0,User,96005.14
C1668740704,0.0,82516.35,1.0,0,User,82516.35
C711131179,0.0,1171751.17,1.0,1,Mule,1171751.17
C1411030515,136278.81,0.0,1.0,0,User,136278.81
C692571548,0.0,215345.61,1.0,0,User,215345.61
C1962370851,0.0,291305.98,1.0,1,Mule,291305.98
C807094785,0.0,1291378.66,1.0,0,User,1291378.66
C228926519,0.0,84978.84,1.0,0,User,84978.84
C967072668,0.0,635562.44,1.0,0,User,635562.44
C2002853906,0.0,55543.58,1.0,0,User,55543.58
C1108246135,0.0,306542.97,1.0,0,User,306542.97
C2068007279,0.0,10000000.0,1.0,1,Mule,10000000.0
C583447565,0.0,248193.37,1.0,0,User,248193.37
C359044152,0.0,81181.19,1.0,0,User,81181.19
C1753277550,0.0,162016.37,1.0,0,User,162016.37
C967031352,0.0,134752.88,1.0,0,User,134752.88
C881842607,0.0,170877.37,1.0,0,User,170877.37
C1042332257,0.0,25760.18,1.0,0,User,25760.18
C168301971,0.0,59341.09,1.0,0,User,59341.09
C23282731,0.0,85624.0,1.0,0,User,85624.0
C1139409131,0.0,238300.38,1.0,0,User,238300.38
C954205860,0.0,375855.11,1.0,0,User,375855.11
C510717698,0.0,819503.92,1.0,1,Mule,819503.92
C1407135183,0.0,7620549.14,1.0,1,Mule,7620549.14
C917138253,0.0,74069.35,1.0,0,User,74069.35
C459133943,0.0,552169.08,1.0,0,User,552169.08
C1036445717,0.0,213561.54,1.0,0,User,213561.54
C416874087,0.0,232407.48,1.0,0,User,232407.48
C659762623,0.0,283688.2,1.0,0,User,283688.2
C1975626248,0.0,236467.65,1.0,0,User,236467.65
C1346507550,0.0,242743.23,1.0,0,User,242743.23
C2089250703,0.0,143660.45,1.0,0,User,143660.45
C1737860453,0.0,132481.71,1.0,0,User,132481.71
C951381310,0.0,1911239.21,1.0,1,Mule,1911239.21
C1889568678,0.0,1086227.44,1.0,1,Mule,1086227.44
C976192518,0.0,570649.33,1.0,1,Mule,570649.33
C389827660,0.0,469055.52,1.0,0,User,469055.52
C227365305,0.0,160950.67,1.0,0,User,160950.67
C1501869620,0.0,190815.79,1.0,1,Mule,190815.79
C1941960795,3464392.54,0.0,15.0,1,Mule,230959.50266666667
C389065516,2592433.74,0.0,16.0,1,Mule,162027.10875
C1167153094,0.0,222097.11,1.0,1,Mule,222097.11
C1749808679,0.0,168365.79,1.0,0,User,168365.79
C886096623,846022.49,0.0,5.0,1,Mule,169204.498
C479733328,0.0,7034.54,1.0,0,User,7034.54
C206423361,0.0,76175.85,1.0,0,User,76175.85
C1290615810,0.0,480315.3,1.0,0,User,480315.3
C1653697681,1524739.12,0.0,2.0,1,Mule,762369.56
C243360261,0.0,134239.71,1.0,0,User,134239.71
C1420211187,0.0,147639.41,1.0,0,User,147639.41
C729569848,0.0,175972.28,1.0,1,Mule,175972.28
C427913489,0.0,79264.02,1.0,0,User,79264.02
C620879020,0.0,378204.02,1.0,1,Mule,378204.02
C673486098,0.0,83511.36,1.0,0,User,83511.36
C891511935,0.0,1740803.37,1.0,0,User,1740803.37
C1102025185,0.0,128951.93,1.0,0,User,128951.93
C2006539951,0.0,21215.95,1.0,0,User,21215.95
C2139925995,0.0,388347.24,1.0,0,User,388347.24
C1064603650,0.0,18902.23,1.0,0,User,18902.23
C2144305686,0.0,155797.85,1.0,0,User,155797.85
C175411270,0.0,4243468.19,1.0,1,Mule,4243468.19
C1771079182,0.0,436684.5,1.0,0,User,436684.5
C2084341589,0.0,6137.13,1.0,0,User,6137.13
C9081942056,222341.07225582222,219372.44714293786,2.0,1,Mule,220856.75969938003
C538717920,1796267.04,0.0,3.0,1,Mule,598755.68
C1723504674,0.0,147674.87,1.0,0,User,147674.87
C629825415,0.0,163108.92,1.0,0,User,163108.92
C1024192677,0.0,129137.49,1.0,0,User,129137.49
C2037327940,0.0,91845.39,1.0,0,User,91845.39
C1194540254,0.0,69565.01,1.0,0,User,69565.01
C520610531,0.0,163292.31,1.0,0,User,163292.31
C1577613532,0.0,74588.63,1.0,0,User,74588.63
C1901073771,0.0,421574.47,1.0,0,User,421574.47
C621396903,2651994.1,0.0,1.0,1,Mule,2651994.1
C160197221,0.0,106673.26,1.0,1,Mule,106673.26
C17762786,0.0,70295.16,1.0,0,User,70295.16
C2046218506,0.0,120450.29,1.0,0,User,120450.29
C1104022737,7155823.22,0.0,2.0,1,Mule,3577911.61
C2002613445,159118.03,0.0,1.0,0,User,159118.03
C1387819669,0.0,130987.75,1.0,1,Mule,130987.75
C71976349,0.0,21951.45,1.0,0,User,21951.45
C1989519123,0.0,10000000.0,1.0,1,Mule,10000000.0
C1534658859,0.0,524448.17,1.0,0,User,524448.17
C1435553828,0.0,916775.02,1.0,0,User,916775.02
C846414644,0.0,365940.15,1.0,0,User,365940.15
C982724683,170038.31,0.0,1.0,1,Mule,170038.31
C1436941505,0.0,342140.57,1.0,0,User,342140.57
C1274252212,0.0,287287.86,1.0,0,User,287287.86
C430085025,0.0,190806.59,1.0,0,User,190806.59
C1007502617,349229.85,0.0,5.0,1,Mule,69845.97
C1847744332,0.0,217231.0,1.0,1,Mule,217231.0
C1260152468,0.0,3518231.79,1.0,0,User,3518231.79
C168742921,0.0,222852.13,1.0,0,User,222852.13
C2004379453,0.0,178428.17,1.0,0,User,178428.17
C590590564,0.0,35598.62,1.0,0,User,35598.62
C1273270714,0.0,5318.49,1.0,0,User,5318.49
C1136263156,0.0,313474.54,1.0,0,User,313474.54
C907190774,0.0,2529848.64,1.0,0,User,2529848.64
C254218697,0.0,407533.46,1.0,0,User,407533.46
C1428518412,0.0,290491.12,1.0,1,Mule,290491.12
C1585638069,0.0,254448.75,1.0,0,User,254448.75
C486279792,0.0,107195.59,1.0,0,User,107195.59
C1798714599,0.0,390764.56,1.0,0,User,390764.56
C1767820890,576772.49,0.0,4.0,1,Mule,144193.1225
C238846590,0.0,143332.0,1.0,1,Mule,143332.0
C1636353451,0.0,220839.52,1.0,0,User,220839.52
C1271955069,755335.82,0.0,5.0,1,Mule,151067.164
C371277847,0.0,91924.57,1.0,0,User,91924.57
C2039054441,0.0,179710.53,1.0,0,User,179710.53
C771545647,0.0,51139.25,1.0,0,User,51139.25
C1909161112,0.0,33615.19,1.0,0,User,33615.19
C914441096,1318024.48,0.0,1.0,1,Mule,1318024.48
C866996705,0.0,388414.17,1.0,0,User,388414.17
C1219414151,0.0,85017.99,1.0,1,Mule,85017.99
C2075437241,0.0,34302.07,1.0,0,User,34302.07
C1313595384,7977954.24,0.0,17.0,1,Mule,469291.425882353
C1579323330,0.0,24506.41,1.0,0,User,24506.41
C636487883,0.0,360081.24,1.0,0,User,360081.24
C1903953353,0.0,96576.51,1.0,0,User,96576.51
C918416944,0.0,47918.21,1.0,0,User,47918.21
C1681941751,0.0,61983.01,1.0,0,User,61983.01
C1703328404,757401.17,0.0,1.0,1,Mule,757401.17
C341414106,1423627.83,0.0,1.0,1,Mule,1423627.83
