step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
328,CASH_OUT,4572.27,C1454502364,0.0,0.0,C32445032,1770932.6,1775504.87,0,0
328,CASH_OUT,975389.94,C1423124005,975389.94,0.0,C1736112221,532969.05,1508358.99,1,0
328,CASH_OUT,329391.47,C1092413128,4347.0,0.0,C915485442,792152.12,1121543.59,0,0
328,CASH_IN,145531.34,C1441734604,10805.0,156336.34,C1065751095,0.0,0.0,0,0
328,TRANSFER,364375.51,C1765014536,364375.51,0.0,C2037810492,0.0,0.0,1,0
328,CASH_IN,300109.96,C721055337,6828561.74,7128671.7,C1076657596,595648.21,295538.25,0,0
328,CASH_OUT,538007.48,C832050444,0.0,0.0,C1818870755,1526973.19,2064980.66,0,0
328,TRANSFER,7046886.49,C2085013895,229546.0,0.0,C987019949,68589.26,7115475.75,0,0
328,CASH_OUT,2077.88,C620126293,21563.0,19485.12,C1447642335,63289.44,65367.32,0,0
328,TRANSFER,975389.94,C891486597,975389.94,0.0,C951633995,0.0,0.0,1,0
328,CASH_OUT,405917.37,C161211079,10577.0,0.0,C1224252499,3215825.34,3621742.72,0,0
328,CASH_IN,396460.68,C1552262753,167822.0,564282.68,C704220128,15661.84,0.0,0,0
328,CASH_OUT,96394.56,C1883853165,0.0,0.0,C925285469,2673867.64,2770262.2,0,0
328,CASH_IN,390682.5,C161892135,8685650.99,9076333.49,C1544738688,1458216.21,1067533.72,0,0
328,CASH_IN,355011.1,C103877654,255255.0,610266.1,C1314872657,895339.61,540328.51,0,0
328,CASH_IN,377389.34,C759866969,90236.0,467625.34,C784278518,0.0,0.0,0,0
328,CASH_OUT,189242.37,C414232306,0.0,0.0,C1475456951,5409459.48,5598701.85,0,0
328,CASH_OUT,83432.37,C1429415140,0.0,0.0,C254839817,7768027.18,7851459.56,0,0
328,CASH_OUT,50205.01,C1829748935,100414.0,50208.99,C688244166,0.0,50205.01,0,0
328,CASH_OUT,169751.08,C1693148305,533412.89,363661.81,C1251609442,979593.06,1149344.14,0,0
328,CASH_IN,146078.29,C779589098,7538630.03,7684708.33,C1633587807,1580182.58,1434104.29,0,0
328,CASH_IN,295199.47,C827756376,16891.0,312090.47,C1864787656,7530692.16,7235492.69,0,0
328,CASH_IN,217230.56,C21835494,10834.0,228064.56,C734547406,0.0,0.0,0,0
328,CASH_IN,161023.02,C63031199,5769646.05,5930669.07,C605036987,974121.04,813098.02,0,0
328,CASH_OUT,582350.28,C967250707,1911.0,0.0,C1833411414,0.0,582350.28,0,0
328,CASH_IN,320896.52,C2093235795,71611.14,392507.66,C505864940,108913001.6,108592105.08,0,0
328,CASH_OUT,112234.04,C2018340586,626.0,0.0,C101978061,0.0,112234.04,0,0
328,CASH_OUT,128601.3,C156274618,13570.0,0.0,C835842447,4026745.46,4155346.76,0,0
328,TRANSFER,550447.5225393084,C5623924486,660537.0270471701,110089.50450786168,C1458094135,100.0,550547.5225393084,1,0
328,CASH_IN,127734.33,C1053162554,4434976.26,4562710.59,C1895897048,2586050.96,2458316.63,0,0
328,CASH_IN,75117.14,C384168826,99471.0,174588.14,C1905066109,775318.45,700201.31,0,0
328,CASH_IN,295369.2,C878094791,8662.8,304032.0,C597537774,20207625.24,19912256.03,0,0
328,CASH_OUT,9596.06,C1200480852,0.0,0.0,C1200107950,352161.88,361757.95,0,0
328,CASH_IN,307570.95,C756669136,6552501.32,6860072.28,C1490141777,1111007.85,803436.89,0,0
328,CASH_OUT,85320.11,C2081547223,5002.0,0.0,C1169865879,0.0,85320.11,0,0
328,CASH_OUT,364375.51,C864862655,364375.51,0.0,C66207511,1167810.86,1532186.38,1,0
328,CASH_OUT,277848.4,C1105628995,0.0,0.0,C1731869105,381263.97,659112.38,0,0
328,CASH_OUT,326453.78,C1664987147,11996.0,0.0,C1505545472,898348.83,1224802.61,0,0
328,TRANSFER,1102454.01,C2007415556,0.0,0.0,C1803198527,1300971.24,2403425.24,0,0
328,TRANSFER,1073549.75,C1528304283,91942.0,0.0,C1095120189,207113.59,1280663.34,0,0
328,CASH_OUT,2144.88,C1868591129,348277.91,346133.03,C523126423,1411176.01,1473099.51,0,0
328,CASH_OUT,243820.88,C376191776,0.0,0.0,C863042157,2889766.87,3133587.75,0,0
328,CASH_IN,45033.58,C663092721,7419745.58,7464779.16,C898480186,4455057.39,4410023.81,0,0
328,TRANSFER,6391.6,C1446359154,6391.6,0.0,C1765191456,0.0,0.0,1,0
328,CASH_OUT,136061.59,C48504771,0.0,0.0,C46618914,3485877.15,3621938.73,0,0
328,CASH_IN,348864.36,C456754458,3958905.57,4307769.93,C377820093,3579107.49,3230243.13,0,0
328,CASH_OUT,17690.73,C1301513418,25975.0,8284.27,C549201409,366924.92,384615.65,0,0
328,CASH_OUT,91906.04,C659548334,33168.0,0.0,C2044342029,1388516.99,1480423.03,0,0
328,TRANSFER,7642773.62,C884129492,153626.0,0.0,C2056964049,172545.34,7815318.96,0,0
328,CASH_IN,7389.78,C1107251731,3063154.88,3070544.66,C1726408560,3974324.04,3966934.26,0,0
328,CASH_OUT,6391.6,C1610942799,6391.6,0.0,C1312990529,2954292.05,2960683.65,1,0
328,TRANSFER,10000000.0,C1079188106,130786.0,0.0,C1597258791,0.0,11428278.53,0,0
328,TRANSFER,2299330.46,C376938867,2299330.46,0.0,C1217738819,0.0,0.0,1,0
328,CASH_IN,69613.31,C235729448,4535650.35,4605263.66,C247089725,1335057.61,1265444.3,0,0
328,CASH_OUT,2299330.46,C1269100700,2299330.46,0.0,C12644050,1403092.21,3736457.5,1,0
328,TRANSFER,342120.59,C1280846631,342120.59,0.0,C1962241451,0.0,0.0,1,0
328,CASH_OUT,342120.59,C870356100,342120.59,0.0,C1052706087,136141.99,487983.3,1,0
328,CASH_OUT,109484.06,C1323327171,0.0,0.0,C178892179,2919329.99,3028814.05,0,0
328,CASH_OUT,474467.2,C1621566840,474467.2,0.0,C1076657596,121181.01,295538.25,1,0
328,TRANSFER,599431.14,C888390280,660.0,0.0,C447852930,0.0,599431.14,0,0
328,CASH_IN,80154.57,C341250875,26680.0,106834.57,C1570256460,73846078.32,73765923.76,0,0
328,CASH_OUT,147343.95,C730364331,0.0,0.0,C1366553935,219436.24,366780.2,0,0
328,PAYMENT,159.0,C4029012048,10000.0,9841.0,C1572564959,20000.0,20159.0,0,0
328,TRANSFER,3275265.3,C1083968882,0.0,0.0,C585705042,14544627.34,17819892.64,0,0
328,CASH_OUT,346126.62,C1305036653,5532.0,0.0,C2101891775,0.0,346126.62,0,0
328,CASH_IN,138366.02,C209285622,8548045.99,8686412.01,C1868084224,1216311.58,1077945.56,0,0
328,CASH_IN,404775.93,C1045447422,30108827.88,30513603.82,C73690456,17390684.22,16985908.28,0,0
328,CASH_IN,74365.82,C949015014,7312282.68,7386648.5,C2112676621,93111.65,18745.83,0,0
328,TRANSFER,2063292.93,C285288113,0.0,0.0,C273430415,9990137.92,12053430.85,0,0
328,CASH_OUT,155698.62,C1460640370,0.0,0.0,C588779235,4523607.84,4679306.46,0,0
328,CASH_IN,369535.86,C489605494,2420.0,371955.86,C1580883487,0.0,0.0,0,0
328,CASH_OUT,272901.22,C1423598644,38257.05,0.0,C2045107453,827282.13,1100183.35,0,0
328,CASH_OUT,43814.15,C1113533628,43814.15,0.0,C664038638,4177401.35,4221215.5,1,0
328,TRANSFER,5788068.53,C1030135939,0.0,0.0,C857281092,8182369.91,13970438.44,0,0
328,CASH_OUT,291296.69,C791032785,100356.0,0.0,C2072999446,0.0,291296.69,0,0
328,CASH_IN,2949.72,C1127707450,553455.62,556405.34,C317556709,380130.72,377181.01,0,0
328,CASH_OUT,272189.73,C1069544601,21236.0,0.0,C941458024,1092947.74,1365137.47,0,0
328,TRANSFER,2450157.08,C2098917722,0.0,0.0,C890750407,10370995.84,12821152.92,0,0
328,TRANSFER,474467.2,C1221668517,474467.2,0.0,C2134508873,0.0,0.0,1,0
328,CASH_OUT,23577.04,C1217129325,20151.0,0.0,C931720815,96006.35,119583.39,0,0
328,CASH_IN,173881.7,C1392189521,255535.0,429416.7,C1584023529,735470.95,561589.25,0,0
328,CASH_OUT,222087.7,C486190830,0.0,0.0,C180700180,328018.91,550106.61,0,0
328,CASH_IN,241983.24,C1650206877,2513826.67,2755809.91,C939460136,950808.2,708824.96,0,0
328,CASH_OUT,233061.66,C593650713,0.0,0.0,C68854831,5520371.44,5753433.1,0,0
328,CASH_IN,231537.17,C1014773237,646.0,232183.17,C1837471455,65699.48,0.0,0,0
328,CASH_OUT,344326.62,C1679504249,516672.0,172345.38,C1326115881,4286230.81,4630557.42,0,0
328,CASH_OUT,209.57,C1470945713,0.0,0.0,C2031301497,657641.31,657850.87,0,0
328,TRANSFER,2157610.45,C663246043,0.0,0.0,C1973032153,6598033.26,8755643.71,0,0
328,CASH_OUT,133018.28,C562589166,9087.0,0.0,C195200661,0.0,133018.28,0,0
328,CASH_OUT,39517.07,C1331183683,13912.0,0.0,C605981144,1205562.34,1245079.41,0,0
328,CASH_IN,138726.96,C1229754790,6140462.87,6279189.84,C257338994,3194348.65,3055621.69,0,0
328,CASH_IN,150447.89,C299716348,246441.0,396888.89,C257156867,134766.83,0.0,0,0
328,CASH_OUT,125134.71,C1257880202,19954.0,0.0,C1687580441,290592.82,415727.53,0,0
328,CASH_IN,105075.28,C1487549632,3780716.88,3885792.16,C1258404685,112523.32,7448.03,0,0
328,CASH_OUT,177971.89,C1958608321,20013.0,0.0,C347056727,3484974.62,3662946.51,0,0
328,CASH_OUT,345646.11,C1177666698,0.0,0.0,C2110157840,10000000.0,10345646.11,0,0
328,CASH_OUT,765033.44,C658383959,10879.0,0.0,C1271826581,723580.28,1488613.72,0,0
328,CASH_IN,136661.83,C1972906522,3963549.85,4100211.68,C1140609516,264589.96,127928.13,0,0
328,CASH_OUT,244021.7,C669338806,0.0,0.0,C891884680,3962744.73,4206766.43,0,0
328,CASH_OUT,312880.07,C1378031147,194904.0,0.0,C2034180207,318495.43,631375.49,0,0
328,CASH_OUT,438970.08,C279369245,5054.0,0.0,C591861774,489596.09,928566.17,0,0
328,CASH_OUT,116720.41,C951506816,0.0,0.0,C2049392320,1073882.16,1190602.56,0,0
328,CASH_OUT,159787.94,C132607333,20147.0,0.0,C578681858,1864940.57,2024728.51,0,0
328,CASH_OUT,29537.12,C358909033,0.0,0.0,C526028117,400985.4,430522.52,0,0
328,CASH_OUT,434727.76,C1538675662,23320.0,0.0,C938248377,7857138.74,8291866.5,0,0
328,TRANSFER,9720.72,C463542390,0.0,0.0,C1052706087,478262.58,487983.3,0,0
328,CASH_IN,443932.12,C1663733912,478.0,444410.12,C119224307,1132577.34,688645.22,0,0
328,CASH_OUT,183254.05,C453830212,0.0,0.0,C392215840,2474273.62,2657527.67,0,0
329,CASH_OUT,84639.25,C1036244518,0.0,0.0,C624338694,1551505.56,1636144.81,0,0
329,CASH_OUT,74045.24,C476675008,9832.0,0.0,C1181920109,0.0,74045.24,0,0
329,CASH_OUT,206198.33,C512324940,6073.0,0.0,C801773447,6282519.18,6488717.51,0,0
329,CASH_OUT,53088.93,C1651925555,0.0,0.0,C254839817,7851459.56,7904548.48,0,0
329,CASH_OUT,44917.6,C1981192211,1072.0,0.0,C2135177124,401980.07,446897.67,0,0
329,TRANSFER,183350.41,C2035361005,16700.0,0.0,C1367015586,5978547.75,6161898.16,0,0
329,CASH_OUT,444610.11,C250100833,21407.0,0.0,C1653022223,4152488.38,4597098.5,0,0
329,TRANSFER,810176.8900443403,C2077554280,972212.2680532082,162035.37800886808,C7190586814,100.0,810276.8900443403,1,0
329,CASH_OUT,11248.89,C1304504957,8813.65,0.0,C1336335026,2020141.02,2031389.91,0,0
329,CASH_OUT,348381.48,C711740068,0.0,0.0,C10585515,522880.94,871262.43,0,0
329,TRANSFER,333550.4253202386,C1161240754,400260.5103842863,66710.08506404771,C1127831012,100.0,333650.4253202386,1,0
329,CASH_OUT,57675.96,C102905976,48988.0,0.0,C678340768,1529248.64,1586924.6,0,0
329,CASH_OUT,63366.77,C1702571269,0.0,0.0,C1448192965,97609.82,160976.59,0,0
329,CASH_IN,127785.07,C1048954618,14762.0,142547.07,C1986745369,0.0,0.0,0,0
329,CASH_OUT,164960.22,C637340623,0.0,0.0,C1766823822,328412.2,493372.41,0,0
329,CASH_IN,232231.57,C285672401,183.0,232414.57,C49397017,0.0,0.0,0,0
329,CASH_IN,203119.13,C893080812,20647.0,223766.13,C1882225131,53725.43,0.0,0,0
329,CASH_OUT,143095.2,C1783554769,0.0,0.0,C2029518292,2788477.52,2931572.72,0,0
329,CASH_OUT,199772.55,C1965130001,61354.0,0.0,C1185292292,31178.54,434699.82,0,0
329,CASH_IN,85644.63,C229738359,3222178.0,3307822.63,C263239858,542290.66,456646.03,0,0
329,CASH_IN,444938.09,C1644039095,460.0,445398.09,C539442999,1728209.73,1283271.64,0,0
329,TRANSFER,1368807.01,C1786346852,21200.0,0.0,C1361370826,989265.79,2358072.81,0,0
329,TRANSFER,328956.57,C663509876,0.0,0.0,C1873104472,10264258.94,10593215.51,0,0
329,CASH_OUT,82751.62,C1040743585,65366.0,0.0,C1099214627,2645187.72,2727939.34,0,0
329,CASH_OUT,308032.11,C1844299460,0.0,0.0,C2011327946,1388734.97,1696767.08,0,0
329,CASH_OUT,268070.57,C490274869,0.0,0.0,C522493540,270286.24,538356.8,0,0
329,TRANSFER,1263475.41,C199433448,28079.0,0.0,C722271938,0.0,1263475.41,0,0
329,CASH_OUT,28759.8,C64923106,0.0,0.0,C1306048259,3712710.49,3741470.29,0,0
329,CASH_OUT,80307.7,C840592304,0.0,0.0,C141365964,712488.25,1185171.14,0,0
329,CASH_IN,426315.22,C1287053075,1760944.13,2187259.35,C1179031316,755571.28,329256.05,0,0
329,TRANSFER,1134408.6,C1160540057,0.0,0.0,C383804904,1356800.47,2491209.07,0,0
329,CASH_OUT,331861.8,C2063258808,0.0,0.0,C1334770230,3255387.94,3587249.73,0,0
329,TRANSFER,374066.63,C41737258,0.0,0.0,C1779832819,425494.15,799560.78,0,0
329,TRANSFER,2284276.81,C2030898282,0.0,0.0,C2132741249,4152638.59,6436915.4,0,0
329,CASH_OUT,237754.22,C756446350,51809.0,0.0,C1832609455,592722.31,830476.53,0,0
329,CASH_OUT,298063.93,C1020221785,0.0,0.0,C432663857,438660.22,736724.16,0,0
329,CASH_IN,285312.66,C883174757,28972.0,314284.66,C738144053,2205803.83,1920491.17,0,0
329,TRANSFER,2118944.57,C688995473,4083.0,0.0,C684555437,0.0,2118944.57,0,0
329,CASH_IN,329993.51,C996902774,4459114.69,4789108.21,C615227407,10657528.01,10327534.5,0,0
329,CASH_OUT,374176.58,C461377887,21611.0,0.0,C2003416160,361614.36,735790.94,0,0
329,TRANSFER,445236.48,C69667305,0.0,0.0,C1093911640,10882254.43,11327490.91,0,0
329,CASH_IN,67451.25,C119334667,21327.0,88778.25,C767625461,2728637.17,2661185.92,0,0
329,CASH_OUT,149298.37,C305775570,0.0,0.0,C241707602,10000000.0,10149298.37,0,0
329,CASH_IN,177469.09,C1128962555,5198014.79,5375483.88,C1757559397,4756310.37,4578841.28,0,0
329,CASH_OUT,440903.22,C180765757,52887.1,0.0,C882871292,6506429.81,6947333.03,0,0
329,CASH_OUT,374964.38,C780768536,0.0,0.0,C1375508405,1067302.68,1442267.06,0,0
329,CASH_OUT,32664.89,C1595447660,0.0,0.0,C1212953381,443714.62,502011.87,0,0
329,CASH_OUT,62366.39,C505739614,0.0,0.0,C2115087067,2553339.37,2615705.75,0,0
329,CASH_OUT,349548.16,C1213241895,24961.0,0.0,C177386089,1278505.4,1628053.56,0,0
329,CASH_OUT,151953.28,C1492319715,20701.0,0.0,C1181119627,184405.6,336358.88,0,0
329,TRANSFER,81146.65628395978,C6640518624,97375.98754075172,16229.331256791957,C4666197984,100.0,81246.65628395978,1,0
329,CASH_OUT,118753.71,C2092072168,158515.41,39761.7,C1224081716,2159257.77,2278011.48,0,0
329,CASH_OUT,162988.78,C2144673377,0.0,0.0,C1469656123,2158369.71,2321358.5,0,0
329,CASH_IN,78438.34,C171090656,328280.32,406718.66,C2040799056,136573.63,58135.29,0,0
329,TRANSFER,554955.35,C1327892308,0.0,0.0,C1382326459,2729796.46,3284751.81,0,0
329,CASH_IN,76102.72,C369601372,22908344.26,22984446.98,C2053643947,1062077.66,985974.94,0,0
329,CASH_OUT,129462.35,C1832137407,0.0,0.0,C2079015862,509057.12,638519.47,0,0
329,CASH_IN,11979.03,C865091920,14823459.33,14835438.36,C1236162256,354861.46,342882.44,0,0
329,CASH_OUT,3997.07,C1333503531,0.0,0.0,C789014007,6057033.32,6061030.4,0,0
329,TRANSFER,743718.46,C390333436,0.0,0.0,C1519845212,2713392.82,3457111.28,0,0
329,CASH_IN,229965.9,C2091271528,7785335.24,8015301.13,C373339841,5274035.95,5044070.05,0,0
329,CASH_IN,11234.16,C165965843,1096846.96,1108081.12,C1532977706,211267.2,200033.04,0,0
329,CASH_IN,38655.38,C292782567,6758534.67,6797190.05,C2051751405,433924.76,198953.52,0,0
329,CASH_OUT,229802.9,C2042807130,0.0,0.0,C45672156,4467877.04,4697679.94,0,0
329,CASH_IN,245195.24,C244507536,7919493.31,8164688.55,C1082903633,505450.0,260254.76,0,0
329,CASH_IN,51375.74,C338308178,93802.0,145177.74,C801157832,1028662.76,977287.02,0,0
329,TRANSFER,36792.59,C1257535113,0.0,0.0,C1601738020,121285.22,158077.81,0,0
329,CASH_IN,158913.53,C1902722509,7005.0,165918.53,C1919617921,278375.78,119462.25,0,0
329,CASH_OUT,42708.91,C1800392709,1995.0,0.0,C168611895,2266268.55,2308977.46,0,0
329,CASH_IN,282115.2,C336977694,32977.0,315092.2,C680858375,0.0,0.0,0,0
329,CASH_OUT,319144.29,C884386695,0.0,0.0,C1217175630,1356306.93,1675451.22,0,0
329,CASH_IN,287053.02,C1205564288,10794247.31,11081300.33,C886672232,1068073.11,781020.09,0,0
329,CASH_OUT,67163.21,C1353684260,0.0,0.0,C1455938350,3204283.23,3271446.44,0,0
329,CASH_IN,354888.87,C1345223988,100773.69,455662.56,C2102058838,7840551.33,7485662.46,0,0
329,CASH_OUT,291340.99,C1284599232,21428.0,0.0,C1275981046,3868724.71,4160065.7,0,0
329,TRANSFER,707846.98,C716153905,168461.0,0.0,C50003674,3149622.0,3857468.98,0,0
329,CASH_OUT,4119.57,C755484709,0.0,0.0,C144558690,1172506.05,1176625.62,0,0
329,TRANSFER,4841181.71,C130550955,0.0,0.0,C1560190757,8323137.38,13164319.09,0,0
329,DEBIT,13707.24,C1806642108,203726.0,190018.76,C218558993,2680588.36,2694295.6,0,0
329,CASH_OUT,51024.55,C1094159903,19737.0,0.0,C1070499276,407121.83,458146.38,0,0
329,CASH_OUT,29246.53,C179688700,0.0,0.0,C1556017214,151830.89,181077.43,0,0
329,CASH_IN,108040.73,C80809562,996909.15,1104949.88,C329005682,1285892.92,1177852.19,0,0
329,CASH_IN,34422.61,C602970744,14763151.44,14797574.05,C2110157840,10345646.11,10311223.5,0,0
329,CASH_OUT,347540.35,C2075500342,0.0,0.0,C2079441909,2219383.11,2566923.46,0,0
329,CASH_OUT,68867.45,C282041384,41954.0,0.0,C351378150,0.0,68867.45,0,0
329,CASH_OUT,43453.23,C1144120712,0.0,0.0,C1009901500,3081425.46,3124878.69,0,0
329,CASH_IN,204654.51,C2133840930,646.0,205300.51,C1271955069,285013.77,80359.25,0,0
329,TRANSFER,240066.22,C755951598,0.0,0.0,C2049190094,1369624.46,1609690.68,0,0
329,CASH_IN,276835.7,C1891572460,15888733.73,16165569.44,C466527004,956965.86,680130.15,0,0
329,CASH_OUT,311245.37,C1073272749,0.0,0.0,C31581400,2666985.95,2978231.31,0,0
329,CASH_OUT,160931.57,C496983096,0.0,0.0,C2013008658,1890802.3,2051733.86,0,0
329,CASH_IN,208003.14,C247275718,172484.0,380487.14,C1118636317,22414.81,0.0,0,0
329,CASH_OUT,221311.2,C1264017315,0.0,0.0,C226077337,5519033.96,5740345.16,0,0
329,TRANSFER,1058527.77,C1156164035,92348.0,0.0,C1259079602,0.0,1058527.77,0,0
329,CASH_OUT,31110.66,C1648083856,0.0,0.0,C171435126,3773086.15,4767309.97,0,0
329,CASH_IN,175428.55,C686187434,4327770.23,4503198.78,C290269528,9115550.53,8940121.98,0,0
329,CASH_OUT,278598.94,C607959277,56433.0,0.0,C804873072,0.0,278598.94,0,0
329,CASH_OUT,103720.7,C728089005,205176.0,101455.3,C252771333,1839863.97,1943584.67,0,0
329,TRANSFER,531878.27,C1703132248,0.0,0.0,C1868182822,643031.49,1174909.76,0,0
329,CASH_OUT,147001.01,C1289749081,0.0,0.0,C592056924,3280771.09,3427772.1,0,0
329,CASH_OUT,188160.5,C1338417861,0.0,0.0,C552296205,1367899.33,1556059.83,0,0
329,TRANSFER,588888.6614019657,C5811957352,706666.3936823588,117777.73228039313,C3580615927,100.0,588988.6614019657,1,0
329,CASH_OUT,223448.02,C810562797,0.0,0.0,C1934932538,2113452.66,2336900.68,0,0
329,TRANSFER,97927.44,C222209668,0.0,0.0,C1833411414,582350.28,680277.72,0,0
329,CASH_IN,32875.83,C1400477107,8346473.46,8379349.29,C1799501138,672260.9,639385.08,0,0
329,CASH_OUT,41175.8,C1105381762,105445.0,64269.2,C650349902,0.0,41175.8,0,0
329,CASH_OUT,42497.24,C1053441715,0.0,0.0,C2126149850,571703.06,614200.3,0,0
329,CASH_OUT,278889.8,C554353326,0.0,0.0,C466866036,2839622.19,3118511.98,0,0
329,CASH_OUT,377861.4,C223099395,8144.0,0.0,C2102473649,8887009.3,9264870.69,0,0
329,CASH_IN,67371.66,C382225607,10720.0,78091.66,C1251576610,885590.95,818219.29,0,0
329,CASH_IN,224787.23,C1389238833,1501.0,226288.23,C2129924670,450557.17,225769.94,0,0
329,CASH_IN,328599.08,C609406155,17077616.19,17406215.27,C1697995801,3616979.12,3288380.04,0,0
329,CASH_OUT,84230.12,C2019849936,0.0,0.0,C579837876,7243368.68,7327598.8,0,0
329,CASH_IN,39305.59,C1277793962,8830323.67,8869629.26,C1608735206,1731649.14,1692343.55,0,0
329,CASH_OUT,203748.74,C887361717,0.0,0.0,C1185292292,230951.08,434699.82,0,0
329,CASH_OUT,84675.96,C1476446823,0.0,0.0,C1565397957,1759783.25,1844459.21,0,0
329,TRANSFER,84312.29,C1386334187,84312.29,0.0,C250821807,0.0,0.0,1,0
329,CASH_OUT,110579.65,C1758419169,0.0,0.0,C2067322767,745474.39,856054.03,0,0
329,TRANSFER,963113.16,C1154290900,0.0,0.0,C171435126,3804196.81,4767309.97,0,0
329,CASH_IN,393293.96,C103284683,284598.0,677891.96,C1942661971,593118.48,374755.75,0,0
329,CASH_IN,219773.19,C361472290,5093428.46,5313201.66,C1005460442,268126.9,48353.7,0,0
329,CASH_OUT,338062.05,C1860206969,338062.05,0.0,C1374054155,237575.75,575637.8,1,0
329,CASH_IN,646293.37,C1272618087,1269.0,647562.37,C314805116,6867986.92,6221693.55,0,0
329,CASH_OUT,185551.17,C1665074888,0.0,0.0,C1551990809,1214366.59,1399917.76,0,0
329,TRANSFER,648575.42,C1216596169,0.0,0.0,C362023079,9744948.1,10393523.52,0,0
329,CASH_OUT,136391.42,C174652656,2731.0,0.0,C1844625482,0.0,136391.42,0,0
329,CASH_IN,369212.48,C945519936,2761375.26,3130587.74,C1258126361,4194363.11,3825150.63,0,0
329,CASH_IN,186867.69,C1082475267,0.0,186867.69,C798055687,4865757.55,4678889.86,0,0
329,TRANSFER,1350255.89,C1253620872,52137.0,0.0,C1846430620,0.0,1350255.89,0,0
329,CASH_OUT,38185.58,C651150367,75949.0,37763.42,C844559371,726293.44,764479.02,0,0
329,CASH_IN,100822.12,C850689841,193832.0,294654.12,C1264094330,539431.57,438609.44,0,0
329,TRANSFER,338062.05,C1562312616,338062.05,0.0,C227222097,0.0,0.0,1,0
329,CASH_OUT,40360.53,C1801644738,171.0,0.0,C570182217,5950148.08,5970804.57,0,0
329,CASH_OUT,367466.5,C566493887,103487.0,0.0,C1699565892,2759498.73,3126965.23,0,0
329,CASH_OUT,108169.32,C1687290894,10079.0,0.0,C441116746,1562165.35,1670334.67,0,0
329,CASH_OUT,161463.1,C637500969,384.0,0.0,C1732619349,189099.4,350562.51,0,0
329,CASH_OUT,3551022.86,C1267379776,3551022.86,0.0,C355648963,196995.31,3748018.17,1,0
329,CASH_IN,226871.27,C1274202622,76990.0,303861.27,C626411479,0.0,0.0,0,0
329,CASH_OUT,393365.05,C392796218,60231.0,0.0,C1347472124,2249021.95,2642387.01,0,0
329,CASH_OUT,55866.35,C1340252907,85232.0,29365.65,C547328121,1440980.19,1496846.54,0,0
329,CASH_OUT,319617.9,C1562919601,15242.0,0.0,C203170379,2036592.32,2356210.22,0,0
329,TRANSFER,446700.0,C1550218720,0.0,0.0,C1051603827,674892.64,1121592.64,0,0
329,CASH_IN,20193.38,C565422660,5495216.79,5515410.17,C352364019,133970.4,113777.01,0,0
329,TRANSFER,10823064.67,C1637965487,0.0,0.0,C1570256460,73765923.76,84588988.42,0,0
329,CASH_OUT,140526.65,C1884020176,0.0,0.0,C1932157350,548749.01,689275.67,0,0
329,CASH_OUT,322221.42,C811977448,0.0,0.0,C2110090279,4457865.64,4780087.06,0,0
329,CASH_IN,460595.9,C1481395858,11864.0,472459.9,C1544738688,1067533.72,715439.8,0,0
329,TRANSFER,1319848.52,C1094884506,1784.0,0.0,C11945612,137627.0,1457475.51,0,0
329,TRANSFER,292263.26,C1411798527,0.0,0.0,C372435481,1655421.82,1947685.08,0,0
329,CASH_IN,329351.69,C91131694,610717.4,940069.09,C1655653682,422157.92,92806.24,0,0
329,CASH_OUT,114953.15,C1962575989,0.0,0.0,C70360442,436593.72,551546.87,0,0
329,CASH_IN,371574.39,C545411969,6599453.54,6971027.93,C678340768,1900823.03,1586924.6,0,0
329,CASH_OUT,212616.39,C373473950,5002.0,0.0,C149021692,2707982.84,2920599.23,0,0
329,CASH_OUT,189107.73,C646673335,0.0,0.0,C383839277,14372959.36,14562067.09,0,0
329,CASH_IN,472544.65,C442364298,1774049.06,2246593.71,C92525321,7521119.97,7048575.33,0,0
329,CASH_IN,75088.46,C1937759082,5602328.56,5677417.02,C1950313114,524628.83,449540.37,0,0
329,CASH_OUT,102661.83,C619156200,0.0,0.0,C2133429010,329337.03,431998.86,0,0
329,CASH_IN,63006.44,C107667644,292272.0,355278.44,C1672803928,119387.7,56381.26,0,0
329,CASH_OUT,174931.23,C1932681803,0.0,0.0,C1942661971,199824.52,374755.75,0,0
329,TRANSFER,330254.1616344609,C5560271282,396304.9939613531,66050.83232689218,C7608590892,100.0,330354.1616344609,1,0
329,CASH_IN,20880.88,C232138105,3099932.31,3120813.19,C1655359478,5479533.99,5458653.11,0,0
329,CASH_OUT,84312.29,C1963429607,84312.29,0.0,C1947737398,121545.95,205858.24,1,0
329,CASH_OUT,221087.82,C1860916915,0.0,0.0,C1727929401,895772.35,1116860.17,0,0
329,CASH_OUT,472549.2,C700385617,0.0,0.0,C542787796,674178.14,1146727.34,0,0
329,CASH_IN,320733.78,C2083202774,100005.0,420738.78,C274347857,478078.24,157344.46,0,0
329,CASH_IN,79958.16,C387088432,102466.0,182424.16,C636779273,3757340.09,3677381.93,0,0
329,CASH_OUT,80675.02,C1075610314,5031.0,0.0,C1203132980,0.0,80675.02,0,0
329,CASH_OUT,70360.69,C354053024,833.0,0.0,C1225791278,310665.78,381026.47,0,0
329,CASH_IN,55628.23,C1956707960,7676512.01,7732140.24,C1847574055,605048.74,549420.51,0,0
329,CASH_OUT,39860.1,C1122840527,0.0,0.0,C167823915,374242.7,414102.8,0,0
